TIME,SUSCEPTIBLE,INFECTED,REMOVED
0.0,1990,10,0
0.0012996696079466943,1989,11,0
0.020488957282549323,1988,12,0
0.10605847065875502,1987,13,0
0.20844690211107325,1987,12,1
0.338422202827323,1986,13,1
0.39932971667731104,1985,14,1
0.5696656903440549,1984,15,1
0.5757541348807089,1983,16,1
0.6275443616016209,1983,15,2
0.8830122462152805,1982,16,2
0.8938416139746302,1982,15,3
0.9217332156332421,1981,16,3
0.9272889268224951,1981,15,4
0.9379202260845454,1980,16,4
1.0458997969415127,1979,17,4
1.1966327604052323,1978,18,4
1.3012572970883547,1977,19,4
1.3310542708336515,1976,20,4
1.3406459227696483,1975,21,4
1.3483506458017336,1974,22,4
1.404521998404959,1973,23,4
1.4515775397153554,1972,24,4
1.4838374389282425,1972,23,5
1.6403263192427096,1971,24,5
1.6423487409012607,1971,23,6
1.680551672037566,1970,24,6
1.8809288037025829,1969,25,6
1.8986134625939668,1968,26,6
1.941386158949578,1968,25,7
1.996125724100692,1967,26,7
2.066304287227834,1966,27,7
2.1400411238454558,1965,28,7
2.1800071579875615,1964,29,7
2.1874676740165206,1964,28,8
2.198334836979227,1963,29,8
2.2302441995701314,1962,30,8
2.2454165487455633,1962,29,9
2.373026794776325,1961,30,9
2.4435393404887953,1961,29,10
2.549492610939204,1961,28,11
2.6017186351040156,1960,29,11
2.6113831034736523,1959,30,11
2.6244631470659887,1958,31,11
2.627761208594665,1957,32,11
2.735687173753058,1956,33,11
2.7882050356307078,1955,34,11
2.802427563805766,1955,33,12
2.915399219111543,1954,34,12
3.067294628400851,1953,35,12
3.1465967470931266,1953,34,13
3.1681944885478734,1953,33,14
3.3393104468433137,1952,34,14
3.373079927247665,1951,35,14
3.3820142812886536,1950,36,14
3.462715292593749,1949,37,14
3.481017272542434,1949,36,15
3.4970180005568112,1948,37,15
3.560342170930045,1947,38,15
3.5655554121638744,1946,39,15
3.6533834765627935,1945,40,15
3.6563698141393304,1945,39,16
3.6813526001818704,1944,40,16
3.692084053178114,1943,41,16
3.7531697669460007,1942,42,16
3.8022497756780043,1941,43,16
3.8037182737928052,1940,44,16
3.8287496581392064,1940,43,17
3.8562418984578724,1940,42,18
3.875633379790657,1940,41,19
3.8861795572674107,1939,42,19
3.9441303158219396,1939,41,20
3.951505912975736,1939,40,21
3.959035011829309,1938,41,21
3.9640942589968895,1937,42,21
4.0241382422977585,1936,43,21
4.0801238825674275,1935,44,21
4.099654117516484,1934,45,21
4.100306178102872,1933,46,21
4.147224946228227,1932,47,21
4.177062347845693,1931,48,21
4.188953574694952,1931,47,22
4.243235505349789,1930,48,22
4.283098719411631,1929,49,22
4.2936047388190985,1928,50,22
4.296946930396584,1927,51,22
4.31410063455378,1926,52,22
4.378107123610171,1925,53,22
4.379236576558991,1924,54,22
4.404374079743421,1923,55,22
4.415607297641451,1922,56,22
4.426366551122894,1922,55,23
4.454222297710844,1921,56,23
4.476659444625697,1920,57,23
4.49560782986891,1919,58,23
4.511341720111215,1918,59,23
4.5724837773105795,1918,58,24
4.574173562840373,1917,59,24
4.577245810359327,1916,60,24
4.578067949472686,1916,59,25
4.600542048152142,1915,60,25
4.616369889430531,1915,59,26
4.644891320481576,1914,60,26
4.650445148047409,1914,59,27
4.684060883643913,1913,60,27
4.695918238081507,1913,59,28
4.696878122670032,1913,58,29
4.698492207757214,1913,57,30
4.7055774169246884,1912,58,30
4.765806142919761,1911,59,30
4.808060995910608,1910,60,30
4.871183457711298,1909,61,30
4.893986248790885,1909,60,31
4.901893511350847,1908,61,31
4.911238417310698,1907,62,31
4.92530381636293,1907,61,32
4.94151655146769,1906,62,32
4.981061154272647,1905,63,32
5.055328078723535,1904,64,32
5.068489185790732,1903,65,32
5.093281123189249,1902,66,32
5.148324777546106,1901,67,32
5.1657824045964,1901,66,33
5.2375540532817935,1900,67,33
5.273925991464795,1899,68,33
5.280514325604724,1898,69,33
5.287978396698108,1898,68,34
5.291165417003012,1897,69,34
5.2944262428796485,1896,70,34
5.306418528177697,1896,69,35
5.312171983835965,1895,70,35
5.352543310076381,1895,69,36
5.40551586653194,1894,70,36
5.418828302066979,1893,71,36
5.441165055952577,1892,72,36
5.453045760765938,1891,73,36
5.46515171369117,1890,74,36
5.475314637554072,1890,73,37
5.481304210900773,1889,74,37
5.527514072559624,1888,75,37
5.550846848402505,1887,76,37
5.5731266085170095,1887,75,38
5.574159217705281,1886,76,38
5.58252092203854,1885,77,38
5.5904165159502055,1884,78,38
5.607809432698187,1883,79,38
5.6161079699220045,1882,80,38
5.649613353133024,1882,79,39
5.673914887529446,1881,80,39
5.717422524935269,1881,79,40
5.739438749813419,1880,80,40
5.757444072137796,1879,81,40
5.759262089679588,1878,82,40
5.767996428893787,1878,81,41
5.797490076755631,1877,82,41
5.803266438143791,1876,83,41
5.808254745659083,1875,84,41
5.83469219812042,1875,83,42
