TIME,SUSCEPTIBLE,INFECTED,REMOVED
0.0,4990,10,0
0.36403617769460234,4990,9,1
0.38054285331612425,4990,8,2
0.47757422280736306,4989,9,2
0.4892812497542068,4988,10,2
0.5581499682551982,4987,11,2
0.5815195568079842,4987,10,3
1.0220559250261583,4986,11,3
1.2837733578347585,4985,12,3
1.285773054193854,4985,11,4
1.3421087463528767,4985,10,5
1.6012976734971138,4984,11,5
1.602593489479053,4983,12,5
1.7998569273075922,4982,13,5
1.8003103320513456,4981,14,5
1.811768008972514,4981,13,6
2.165132092423756,4980,14,6
2.265142633923967,4979,15,6
2.271872166973243,4978,16,6
2.283710011495167,4977,17,6
2.3053531110484196,4976,18,6
2.3554186947793685,4976,17,7
2.356322611531232,4975,18,7
2.3617594255332413,4975,17,8
2.4501298817885298,4974,18,8
2.5538621203061838,4974,17,9
2.6444465741569707,4974,16,10
2.6801237169670835,4974,15,11
2.827491606185137,4974,14,12
2.970461786643374,4974,13,13
3.1123356952614185,4974,12,14
3.33414220753414,4973,13,14
3.42530300252524,4972,14,14
3.669555613142454,4971,15,14
3.672167987960017,4971,14,15
3.8098875771098464,4971,13,16
3.939098127610115,4970,14,16
3.9576621801279144,4970,13,17
3.9968255674064608,4969,14,17
4.042523765612087,4969,13,18
4.179436692508822,4968,14,18
4.604401133249034,4967,15,18
4.649359435875842,4966,16,18
4.762102242171843,4965,17,18
4.936242427220392,4964,18,18
4.946520838969184,4963,19,18
5.013288758546525,4962,20,18
5.084726671678134,4961,21,18
5.138713436369757,4960,22,18
5.150737051583912,4960,21,19
5.1791047196603985,4959,22,19
5.300347301340938,4958,23,19
5.420846467044395,4957,24,19
5.492417552151799,4956,25,19
5.543280769857173,4956,24,20
5.5549442566896365,4955,25,20
5.571240678707469,4955,24,21
5.694264948300161,4954,25,21
5.931996956974598,4953,26,21
5.938252501389695,4952,27,21
5.983018862900963,4952,26,22
6.007687588510929,4951,27,22
6.189635419491781,4950,28,22
6.212781371212099,4949,29,22
6.253416169559105,4949,28,23
6.306655203450098,4948,29,23
6.314906307299757,4948,28,24
6.323305383822245,4947,29,24
6.410898440462733,4946,30,24
6.451139893245001,4946,29,25
6.478822847141915,4945,30,25
6.607178262726763,4945,29,26
6.837330701918062,4945,28,27
6.903649889231897,4944,29,27
6.954016044849493,4943,30,27
7.005174366082372,4943,29,28
7.033460564958973,4943,28,29
7.044661197972327,4943,27,30
7.349640982273596,4942,28,30
7.414140512617932,4941,29,30
7.441384812836844,4941,28,31
7.446259470337397,4941,27,32
7.4817731010420765,4940,28,32
7.488475448473869,4939,29,32
7.538367251840763,4938,30,32
7.62049830727349,4937,31,32
7.6982856419998855,4937,30,33
7.715955333106836,4936,31,33
7.78961513551785,4936,30,34
7.809517003735816,4935,31,34
7.886847985504209,4935,30,35
7.91871220794402,4935,29,36
7.987547763279687,4934,30,36
8.099248588403231,4934,29,37
8.236341565639465,4934,28,38
8.269988961598953,4933,29,38
8.273123190429137,4932,30,38
8.431651382562741,4932,29,39
8.644997043410442,4931,30,39
8.750386968656136,4931,29,40
8.990044133928274,4931,28,41
9.027438096870036,4931,27,42
9.115535234910471,4931,26,43
9.118079572243866,4931,25,44
9.245431970408047,4930,26,44
9.479052344408593,4930,25,45
9.692009574908523,4929,26,45
9.82918038860347,4929,25,46
9.835706256447095,4929,24,47
9.863804965512745,4929,23,48
9.90187339178434,4928,24,48
9.916968569311596,4927,25,48
9.924250964212531,4927,24,49
9.961902531324043,4927,23,50
10.029270321251012,4926,24,50
10.101910644666798,4925,25,50
10.157396986298528,4924,26,50
10.290805493386648,4924,25,51
10.462683398130043,4923,26,51
10.590761378604215,4922,27,51
10.602727573229824,4921,28,51
10.64866648425531,4921,27,52
10.668703269692928,4921,26,53
10.782854625339342,4920,27,53
10.807484104040409,4919,28,53
11.120223931356518,4918,29,53
11.184312552432205,4917,30,53
11.258538688899472,4916,31,53
11.31186389622256,4916,30,54
11.491192477407347,4916,29,55
11.562262450118947,4915,30,55
11.636635724773368,4914,31,55
11.65601227457369,4913,32,55
11.681184246985628,4913,31,56
11.701592409378765,4912,32,56
11.767229626135077,4911,33,56
11.784513834238028,4911,32,57
11.804831523048493,4910,33,57
