TIME,SUSCEPTIBLE,INFECTED,REMOVED
0.0,4990,10,0
0.0738120753010908,4990,9,1
0.3602339161661197,4989,10,1
0.5530394317125455,4988,11,1
0.6391673103311151,4987,12,1
0.6973780709943419,4986,13,1
0.8162871446363078,4985,14,1
0.8220381376773358,4985,13,2
0.8266344675483587,4984,14,2
0.9137322908212513,4983,15,2
0.9285722445392826,4982,16,2
1.1282481754582108,4982,15,3
1.15613339420858,4981,16,3
1.2074933581891207,4980,17,3
1.2429181402901912,4979,18,3
1.3275136648371197,4979,17,4
1.3459256771644503,4978,18,4
1.4404916503396095,4978,17,5
1.5075926490784695,4978,16,6
1.5087868323552616,4978,15,7
1.565901836053291,4978,14,8
1.6206909428042793,4977,15,8
1.723749512163155,4976,16,8
1.9819103769495037,4976,15,9
2.005873877638028,4975,16,9
2.195370211558586,4975,15,10
2.233005933764071,4974,16,10
2.2350138106266164,4973,17,10
2.3684574429356187,4973,16,11
2.4684041982103326,4972,17,11
2.6746623488743886,4971,18,11
2.6948223533655593,4971,17,12
2.7633024536138375,4970,18,12
2.783334333041331,4970,17,13
2.9576388830956444,4969,18,13
3.1347209256635007,4968,19,13
3.3339446103422254,4967,20,13
3.334434492481335,4966,21,13
3.403059416805419,4965,22,13
3.5206581938213573,4964,23,13
3.5209175087297324,4963,24,13
3.5388521411802802,4962,25,13
3.59496001317476,4961,26,13
3.6162643998785735,4960,27,13
3.6918028734290065,4959,28,13
3.7227500704953256,4958,29,13
3.7638759738685774,4957,30,13
3.8273100391604356,4956,31,13
3.8607944554821163,4956,30,14
3.948916033193631,4955,31,14
4.081857131690914,4955,30,15
4.082778144512901,4955,29,16
4.106703008340106,4954,30,16
4.2621755253280575,4953,31,16
4.2738466675296065,4953,30,17
4.353792071258675,4952,31,17
4.362669143290376,4951,32,17
4.3713368340840955,4951,31,18
4.372778300689304,4950,32,18
4.4735309608196525,4950,31,19
4.549793140804183,4949,32,19
4.570750977283508,4949,31,20
4.589516573296911,4948,32,20
4.590352207745003,4948,31,21
4.660621909624487,4947,32,21
4.686495966724702,4946,33,21
4.739341224334941,4945,34,21
4.795793624502713,4944,35,21
4.901885781622217,4943,36,21
5.057651573281348,4942,37,21
5.070418693130628,4941,38,21
5.100893023455982,4941,37,22
5.122240689347742,4940,38,22
5.136987520439581,4939,39,22
5.156043700643719,4939,38,23
5.156735031434778,4938,39,23
5.157442700913528,4937,40,23
5.171067502004237,4937,39,24
5.205270692942259,4937,38,25
5.208898351301189,4937,37,26
