TIME,SUSCEPTIBLE,INFECTED,REMOVED
0.0,4990,10,0
0.006106593040620291,4990,9,1
0.10808668589726168,4989,10,1
0.1887154555947319,4989,9,2
0.22950637120849293,4988,10,2
0.26124777696791524,4987,11,2
0.3085298771360978,4987,10,3
0.34480616432922884,4986,11,3
0.48429763210000476,4985,12,3
0.9015420257766117,4984,13,3
0.912481084519365,4984,12,4
0.9925186254931554,4983,13,4
0.993351813223866,4982,14,4
1.0376700128050715,4981,15,4
1.0453727291016295,4980,16,4
1.137935574744902,4979,17,4
1.1622241022511979,4978,18,4
1.215525232038446,4978,17,5
1.4423853049022162,4977,18,5
1.4798444539219717,4977,17,6
1.5498136462136427,4976,18,6
1.666167496028002,4975,19,6
1.7341691285966694,4974,20,6
1.7353015857961065,4973,21,6
1.797634858265672,4972,22,6
1.8487941684238773,4971,23,6
1.8598072076887238,4970,24,6
1.9455891828741751,4969,25,6
1.9463910138811316,4968,26,6
1.964623683184959,4967,27,6
2.0335078980003396,4966,28,6
2.0959978417470637,4965,29,6
2.1234360307535507,4964,30,6
2.1843196530128606,4964,29,7
2.227414099794971,4963,30,7
2.3247696382264587,4962,31,7
2.3252981225039053,4961,32,7
2.350636213904193,4960,33,7
2.3686730205889734,4959,34,7
2.4045184496823424,4958,35,7
2.414979555072017,4958,34,8
2.4359539480019103,4958,33,9
2.5461346823115014,4958,32,10
2.551710228712643,4958,31,11
2.571358707701451,4958,30,12
2.724516993882893,4957,31,12
2.8169512033625543,4957,30,13
2.827880596054,4957,29,14
3.035205682942735,4956,30,14
3.1202162317040916,4956,29,15
3.1299720766176207,4955,30,15
3.298818699805019,4954,31,15
3.35048450274056,4953,32,15
3.412881186039613,4953,31,16
3.427678786750514,4952,32,16
3.6334076240682824,4951,33,16
3.6435360975184334,4951,32,17
3.672548403070639,4951,31,18
3.696077051942633,4951,30,19
3.721276627675773,4950,31,19
3.8751047202371875,4950,30,20
3.9360586214251234,4949,31,20
3.958740517101301,4948,32,20
4.090818799402736,4948,31,21
4.111058817630532,4947,32,21
4.12976759000032,4946,33,21
4.1566615325425635,4945,34,21
4.200512882819055,4944,35,21
4.231170425024067,4944,34,22
4.239558573748722,4944,33,23
4.309838739263276,4944,32,24
4.3272672115541315,4943,33,24
4.384967531941066,4942,34,24
4.387638624334635,4941,35,24
4.407392920063057,4940,36,24
4.408104184638402,4940,35,25
4.431367946190183,4940,34,26
4.499741791751281,4940,33,27
4.559947426201286,4939,34,27
4.667606876246332,4938,35,27
4.705747171259212,4937,36,27
4.710688550946523,4936,37,27
4.755157354176152,4936,36,28
4.766810905425787,4935,37,28
4.770508393010972,4935,36,29
4.831212417806872,4935,35,30
4.8718319242437795,4935,34,31
4.901969081401384,4935,33,32
4.995927157031405,4935,32,33
5.0102782323982655,4934,33,33
5.048113502130732,4933,34,33
5.226960163447975,4932,35,33
5.263269861876029,4932,34,34
5.437221919742807,4932,33,35
5.442054011382576,4931,34,35
5.449684873613903,4930,35,35
5.512687252959338,4929,36,35
5.521873564425218,4928,37,35
5.522251916474573,4927,38,35
5.532051318288466,4926,39,35
5.585433408053403,4925,40,35
5.608057392930515,4925,39,36
5.669450626942801,4925,38,37
5.71560814590565,4925,37,38
5.736011524660912,4924,38,38
5.776638250424253,4924,37,39
5.824770998315872,4923,38,39
5.985077160267089,4922,39,39
6.0536963262682155,4922,38,40
6.066965363063482,4921,39,40
6.092984406591416,4921,38,41
6.103339715505903,4920,39,41
6.152819021756787,4920,38,42
6.158039003398591,4919,39,42
6.175473067613721,4919,38,43
6.180044905855691,4918,39,43
6.180734705210636,4917,40,43
6.208998855679291,4916,41,43
6.249962694499677,4915,42,43
6.256165561052748,4915,41,44
6.369921295822724,4915,40,45
6.389470249055669,4914,41,45
6.440623123785508,4914,40,46
6.479594712182691,4913,41,46
6.486594556267773,4913,40,47
6.5034000927840045,4913,39,48
6.510368898498783,4912,40,48
6.620362297991606,4911,41,48
6.683856539671541,4910,42,48
6.73925813871031,4909,43,48
6.795393121449671,4908,44,48
6.94303599718248,4908,43,49
6.960796523476488,4907,44,49
7.032704263368181,4906,45,49
7.051895560158901,4905,46,49
7.056441960432883,4905,45,50
7.09339384650991,4904,46,50
7.1199127015925745,4903,47,50
7.130388508016146,4902,48,50
7.153426383288957,4901,49,50
7.158561875759117,4901,48,51
7.180018494253155,4900,49,51
7.201453634190991,4900,48,52
7.235034332288736,4899,49,52
7.237271046565691,4898,50,52
7.240470594895164,4898,49,53
7.316616722888683,4897,50,53
7.415474877982729,4897,49,54
7.484524082843684,4897,48,55
7.51176678465465,4897,47,56
7.530700369999075,4897,46,57
7.533586574687859,4896,47,57
7.539786592188446,4896,46,58
7.541453488952905,4895,47,58
7.583602762913927,4894,48,58
7.600054868183759,4893,49,58
7.612881530795178,4892,50,58
7.623256766277546,4892,49,59
7.629356294752134,4891,50,59
7.6794865759835975,4890,51,59
7.760053087821772,4889,52,59
7.833723642900224,4888,53,59
7.8555813844020665,4887,54,59
7.8616387210378855,4887,53,60
7.9193704066880635,4887,52,61
7.992534036019718,4887,51,62
7.994414785336886,4886,52,62
8.039978890654037,4885,53,62
8.081683144154567,4885,52,63
8.096120535452844,4884,53,63
8.16311588985696,4884,52,64
8.177231472674835,4884,51,65
8.230854465361446,4883,52,65
8.24129838265169,4882,53,65
8.24479497086993,4881,54,65
8.247155971051368,4881,53,66
8.305005790314397,4880,54,66
8.38982510540636,4879,55,66
8.395443047555512,4879,54,67
8.48228822151389,4878,55,67
8.494077171149051,4877,56,67
8.661424954000562,4877,55,68
8.67450953703036,4876,56,68
8.675038749182512,4875,57,68
8.684474308582965,4874,58,68
8.717574785012644,4873,59,68
8.731602028848267,4872,60,68
8.744383764093618,4872,59,69
8.750017149644433,4872,58,70
8.75413432884049,4872,57,71
8.765570994776203,4872,56,72
8.790476707278394,4871,57,72
8.803346016059516,4870,58,72
8.912083097065006,4869,59,72
8.91694391408641,4868,60,72
8.921790570122917,4867,61,72
8.92805276998028,4867,60,73
8.951922379244747,4866,61,73
8.973261131000452,4865,62,73
9.004136882663994,4864,63,73
9.00869786574636,4863,64,73
9.00905461328658,4863,63,74
9.016962893639258,4862,64,74
9.021563031362499,4862,63,75
9.034176757962989,4862,62,76
9.051088339588503,4861,63,76
9.053213770359179,4860,64,76
9.057505005108053,4859,65,76
9.084305556657796,4859,64,77
9.117494233626065,4858,65,77
9.1439100257484,4857,66,77
9.14742212763451,4857,65,78
9.155153430314794,4856,66,78
9.155941370829503,4855,67,78
9.21272086017897,4854,68,78
9.21854607335717,4854,67,79
9.250756519365789,4854,66,80
9.272912339897184,4854,65,81
9.288118760973166,4853,66,81
9.344235151366101,4852,67,81
9.357650061166689,4851,68,81
9.387904518486996,4850,69,81
9.393050564717912,4850,68,82
9.395150451861001,4849,69,82
9.398949702990736,4848,70,82
9.420796567922862,4848,69,83
9.444680869841072,4847,70,83
9.463475826689386,4846,71,83
9.479946307467145,4845,72,83
9.495210630716928,4845,71,84
9.505072318929955,4844,72,84
9.536400808718573,4844,71,85
9.548779543987886,4843,72,85
9.567602220012395,4843,71,86
9.592985084113897,4842,72,86
9.601050496463362,4841,73,86
9.625970388542985,4840,74,86
