TIME,SUSCEPTIBLE,INFECTED,REMOVED
0.0,4990,10,0
0.36945037164972105,4989,11,0
0.42212603923621017,4988,12,0
0.43011801065933253,4987,13,0
0.4903783839038434,4986,14,0
0.6948358429826087,4986,13,1
0.7001291050723663,4985,14,1
0.7021067025221567,4985,13,2
0.7402441952917859,4984,14,2
0.9174412650601409,4984,13,3
0.9235645032601804,4983,14,3
0.93169814912171,4982,15,3
0.9850409512530508,4982,14,4
1.1094079595235764,4981,15,4
1.2262343757912757,4980,16,4
1.2326328110430693,4979,17,4
1.2384752235704621,4979,16,5
1.4371965555557842,4978,17,5
1.4411528773486846,4977,18,5
1.495629757152354,4976,19,5
1.496725296668752,4975,20,5
1.501140529532603,4974,21,5
1.6044807027138182,4974,20,6
1.6095860599405525,4973,21,6
1.663116173122051,4972,22,6
1.8143762132988748,4971,23,6
1.8899849535596893,4970,24,6
1.9531207037228795,4969,25,6
1.9632529392962654,4968,26,6
2.0000787875966544,4968,25,7
2.0493786558494222,4967,26,7
2.0543780643344425,4966,27,7
2.068799764191882,4965,28,7
2.0969543409604596,4964,29,7
2.1243231585653612,4964,28,8
2.1318113823598774,4963,29,8
2.155641880765007,4962,30,8
2.184485868855918,4962,29,9
2.2371929756672255,4961,30,9
2.299258120402072,4960,31,9
2.319433433073128,4960,30,10
2.322157034405017,4959,31,10
2.3755064251363374,4959,30,11
2.4722180853082514,4959,29,12
2.50785767875852,4958,30,12
2.5362813082380224,4958,29,13
2.582620297618316,4958,28,14
2.591732863079457,4958,27,15
2.6920929468659005,4958,26,16
2.73656900853351,4957,27,16
2.7668803229369785,4956,28,16
2.8177443931021924,4955,29,16
2.9189057513613887,4955,28,17
2.9463566177914635,4955,27,18
2.9895456938500677,4955,26,19
3.0097395353983503,4954,27,19
3.0676200023236335,4953,28,19
3.2167320278772853,4952,29,19
3.2516623865452376,4951,30,19
3.3246853662079654,4951,29,20
3.3643827093727956,4951,28,21
3.3916313480690943,4950,29,21
3.5330241811854304,4949,30,21
3.7216525857628286,4948,31,21
3.79591194673982,4947,32,21
3.8533316380557943,4946,33,21
3.894370740896681,4945,34,21
3.9002193569199597,4944,35,21
3.939251723824323,4944,34,22
3.9453592928021455,4943,35,22
3.972106274090633,4942,36,22
3.9762232414967738,4941,37,22
4.00807539018208,4940,38,22
4.022411560075464,4939,39,22
4.0410499843652286,4938,40,22
4.061368343594838,4937,41,22
4.081980841399029,4936,42,22
4.091252276352459,4935,43,22
4.200478933214719,4935,42,23
4.214699916389692,4935,41,24
4.352695856620655,4935,40,25
4.372250907025561,4935,39,26
4.399977852727439,4935,38,27
4.481268627841387,4934,39,27
4.5117042849067275,4933,40,27
4.530915177669083,4933,39,28
4.560183913799813,4933,38,29
4.562764105309483,4932,39,29
4.56901145208495,4932,38,30
4.595474311718042,4931,39,30
4.672544831524586,4931,38,31
4.686689299304996,4930,39,31
4.749830915463937,4930,38,32
4.792666081365733,4929,39,32
4.8116150987594,4929,38,33
4.89236093645151,4928,39,33
4.901429392234928,4927,40,33
4.904114478457929,4926,41,33
4.906517419804407,4925,42,33
4.91355426844381,4924,43,33
4.936923559476503,4923,44,33
4.944197731146176,4922,45,33
4.963134127919351,4921,46,33
5.024205318099551,4920,47,33
5.025343226014584,4919,48,33
5.026120216322171,4918,49,33
5.030746329266823,4917,50,33
5.068120314759963,4916,51,33
5.19481509111634,4915,52,33
5.241245380621287,4914,53,33
5.261927559404274,4913,54,33
5.295958375146314,4913,53,34
5.328656041656199,4912,54,34
5.355249356768367,4911,55,34
5.3599569946297585,4911,54,35
5.377172927842692,4910,55,35
5.423505204440696,4909,56,35
5.424536825487169,4908,57,35
5.454874051516315,4908,56,36
5.481979660785491,4908,55,37
5.533963060118102,4907,56,37
5.560687558458316,4906,57,37
5.590289754207085,4905,58,37
5.599476753814621,4904,59,37
5.619488829453294,4903,60,37
5.622659314143675,4903,59,38
5.669968592483162,4903,58,39
5.7104157270346745,4903,57,40
5.710791982964287,4902,58,40
