TIME,SUSCEPTIBLE,INFECTED,REMOVED
0.0,7990,10,0
0.3065312185833912,7989,11,0
0.3844136879806285,7988,12,0
0.42425555476519894,7988,11,1
0.6394092977030623,7988,10,2
0.6811133775293899,7987,11,2
0.681910147756548,7986,12,2
0.8222712923554206,7985,13,2
1.080146315432464,7985,12,3
1.2146230154288868,7984,13,3
1.2530801456021219,7983,14,3
1.3052910428729327,7982,15,3
1.3928413801114956,7981,16,3
1.4335842612866776,7980,17,3
1.4984231129205916,7980,16,4
1.564634037143276,7979,17,4
1.5691177454486214,7979,16,5
1.7392750633290743,7978,17,5
1.7824385694821658,7978,16,6
1.7970770096056374,7977,17,6
1.7999390155805388,7976,18,6
1.814863724349991,7976,17,7
1.8249689230868602,7975,18,7
1.8608095141126988,7974,19,7
1.873458057782017,7974,18,8
1.9062507496992571,7974,17,9
2.168045702827823,7973,18,9
2.1830566554485413,7973,17,10
2.3813916812020643,7972,18,10
2.5837693864735374,7971,19,10
2.586563423411714,7970,20,10
2.6841981239775197,7969,21,10
2.750095376499785,7968,22,10
2.7528728309661132,7968,21,11
2.805929915876393,7967,22,11
2.949992628576937,7967,21,12
3.045019812433229,7966,22,12
3.1076915347167144,7965,23,12
3.1415948640512603,7965,22,13
3.143102431469371,7965,21,14
3.221763962629064,7965,20,15
3.3048664383509028,7964,21,15
3.332867373457166,7964,20,16
3.3762439269538875,7963,21,16
3.381485218108068,7963,20,17
3.6318671538608998,7963,19,18
3.634888842739188,7963,18,19
3.6864551822445644,7962,19,19
3.719926989447441,7962,18,20
3.7346265758475132,7961,19,20
3.7930869129578073,7960,20,20
3.7959591741901146,7960,19,21
3.819524155223097,7960,18,22
3.90231901751766,7959,19,22
3.943086748591061,7958,20,22
3.973707673489883,7958,19,23
4.014965387190055,7957,20,23
4.071178747128256,7956,21,23
4.090792558412632,7956,20,24
4.107828786233197,7956,19,25
4.108622239435056,7956,18,26
4.12048421870334,7956,17,27
4.173155879283365,7956,16,28
4.18768089014334,7956,15,29
4.189883182703437,7955,16,29
4.228957433169711,7954,17,29
4.254524981572968,7953,18,29
4.333470326999015,7952,19,29
4.367251606192896,7952,18,30
4.409696001815486,7951,19,30
4.547063513752339,7951,18,31
4.760850368781453,7950,19,31
4.893628573091174,7949,20,31
5.206809508297623,7948,21,31
5.2213196760180285,7947,22,31
5.224926800625306,7947,21,32
5.312423915793714,7946,22,32
5.416582769819017,7945,23,32
5.534375205621825,7944,24,32
5.680171322559485,7943,25,32
5.7514493046528425,7942,26,32
5.844062294867999,7941,27,32
5.869693160377569,7941,26,33
5.8932842052256404,7941,25,34
5.925669887353212,7941,24,35
5.929440802634466,7940,25,35
5.984595998995089,7940,24,36
6.10511547843666,7940,23,37
6.198103653190402,7939,24,37
6.216246094631077,7938,25,37
6.217697000948024,7937,26,37
6.309248771723161,7937,25,38
6.309602971056858,7936,26,38
6.343770150051177,7936,25,39
6.406587359124904,7935,26,39
6.445276670180088,7934,27,39
6.450830747579995,7933,28,39
6.509168996560979,7932,29,39
6.539677766309441,7931,30,39
6.657232715827835,7930,31,39
6.804180246545427,7930,30,40
6.805234920041731,7929,31,40
6.845909047896497,7929,30,41
6.847750706524252,7928,31,41
6.858014271093418,7927,32,41
6.974428350590087,7926,33,41
6.998660876651054,7925,34,41
7.044704340320636,7925,33,42
7.0963427362261555,7925,32,43
7.113060939606404,7925,31,44
7.153998284581537,7924,32,44
7.247165270514324,7924,31,45
7.2848478140945705,7923,32,45
7.301732692136522,7922,33,45
