TIME,SUSCEPTIBLE,INFECTED,REMOVED
0.0,4990,10,0
0.3351009377209241,4990,9,1
0.37096760988429145,4990,8,2
0.4260309313946918,4989,9,2
0.838932404400734,4988,10,2
0.9029009866322076,4987,11,2
1.0728305300790801,4986,12,2
1.142781106501046,4985,13,2
1.210348170461245,4985,12,3
1.610341579280435,4984,13,3
1.6215023838559828,4983,14,3
1.6464744023429034,4982,15,3
1.6807548853365248,4982,14,4
1.8389758077140241,4982,13,5
1.846617543503732,4981,14,5
1.8777989644744593,4980,15,5
1.9544621702739524,4979,16,5
1.9967610653861556,4978,17,5
2.0610336980100263,4977,18,5
2.0910437995672644,4976,19,5
2.109280099711735,4975,20,5
2.223892960776233,4974,21,5
2.304350092358308,4973,22,5
2.3073753193432927,4972,23,5
2.3352693333217696,4972,22,6
2.347270608591611,4971,23,6
2.451129815704459,4970,24,6
2.4885640410771757,4969,25,6
2.5901702286454134,4969,24,7
2.5996853046440243,4969,23,8
2.8961085533293693,4969,22,9
2.9144234908896993,4969,21,10
3.0415199802398263,4968,22,10
3.0608208360498326,4967,23,10
3.1182118018173384,4967,22,11
3.2194129854653437,4966,23,11
3.269691453523465,4965,24,11
3.4321575211782145,4965,23,12
3.4846130080294215,4965,22,13
3.570679825695065,4964,23,13
3.621856615477725,4963,24,13
3.654522666847018,4962,25,13
3.6643378908239925,4962,24,14
3.6783149842371756,4961,25,14
3.714632800478668,4961,24,15
3.7543717024154177,4960,25,15
3.7709112771879765,4960,24,16
3.7802191637994365,4959,25,16
3.889553408939127,4959,24,17
3.8975725617986616,4959,23,18
3.9758142395803175,4959,22,19
4.083216654956016,4958,23,19
4.1279313357956635,4957,24,19
4.161487087440016,4956,25,19
4.18937797963923,4956,24,20
4.2351030935808565,4955,25,20
4.3260571103562135,4955,24,21
4.373111397379619,4955,23,22
4.376278071299006,4954,24,22
4.465992695518701,4953,25,22
4.506236702845138,4953,24,23
4.632228003088853,4953,23,24
4.7278854846430285,4953,22,25
4.794249704014005,4952,23,25
4.82434274505958,4951,24,25
4.861117127198258,4950,25,25
4.864785269215486,4949,26,25
4.865195836032159,4948,27,25
4.884584251120056,4947,28,25
4.888724875638375,4946,29,25
4.982247583074967,4945,30,25
5.024896594592189,4944,31,25
5.027423219907235,4943,32,25
5.032338203307913,4943,31,26
5.091771781613754,4942,32,26
5.129699349353737,4942,31,27
5.175816941306141,4941,32,27
5.181617325088634,4940,33,27
5.287588005538003,4939,34,27
5.323609693193535,4938,35,27
5.346841548446136,4937,36,27
5.434355714963113,4936,37,27
5.4528143030335245,4935,38,27
5.456513251327594,4934,39,27
5.457174281590482,4933,40,27
5.4691805898154024,4932,41,27
5.4907451673880585,4931,42,27
5.547992081975208,4930,43,27
5.5822241167825934,4929,44,27
5.5956518854044965,4929,43,28
5.651782264440131,4928,44,28
5.689891251677515,4927,45,28
5.711489270976211,4926,46,28
5.716688868455407,4925,47,28
5.779884762741605,4924,48,28
5.920051496219879,4923,49,28
5.923461408365735,4923,48,29
5.937070232647203,4922,49,29
5.942395212582036,4922,48,30
5.943335623792927,4921,49,30
5.947330994170619,4920,50,30
6.153860564592712,4919,51,30
6.156964516730995,4919,50,31
6.157482951374465,4918,51,31
6.187348081717023,4917,52,31
6.191309074875524,4917,51,32
6.233767837614233,4916,52,32
6.262218870296868,4915,53,32
6.2958100407191395,4914,54,32
6.318922314501181,4913,55,32
6.3276525426929435,4912,56,32
6.344851326501766,4912,55,33
6.350514775848611,4911,56,33
6.3606328671236385,4910,57,33
6.366984178765136,4909,58,33
6.382214673226116,4909,57,34
6.562485264804784,4909,56,35
6.7325680743213265,4908,57,35
6.763209536994607,4907,58,35
6.769394279707627,4907,57,36
6.775376389027136,4906,58,36
6.789160474865074,4905,59,36
6.847369443317139,4904,60,36
6.847752750919038,4903,61,36
6.851218616785512,4902,62,36
6.9149857907000705,4902,61,37
6.9303196169185615,4902,60,38
6.9616628055281975,4902,59,39
6.976028350925776,4901,60,39
6.9986885885291175,4900,61,39
7.002198997665498,4899,62,39
7.009223238680746,4899,61,40
7.052530572897259,4898,62,40
7.057596504255655,4897,63,40
7.080133589646047,4896,64,40
7.121166783494587,4896,63,41
7.130052617403888,4895,64,41
7.139155582144504,4894,65,41
7.173340860363056,4893,66,41
7.197488207675753,4892,67,41
7.2740463877655275,4891,68,41
7.2955310086743355,4890,69,41
7.317516281420974,4890,68,42
7.363675948126527,4889,69,42
7.386779042150624,4888,70,42
7.394049798002052,4887,71,42
7.399557405172999,4887,70,43
7.448508516399896,4887,69,44
7.459441785638984,4886,70,44
7.465841757191087,4886,69,45
7.493552690252225,4886,68,46
7.5057647314608404,4886,67,47
7.534338035719771,4885,68,47
7.571671440586311,4884,69,47
7.57305179857943,4883,70,47
7.631035835512447,4883,69,48
7.650704185359072,4883,68,49
7.709773537923725,4883,67,50
7.75135877683822,4883,66,51
7.759925204721208,4882,67,51
7.802692469624731,4882,66,52
7.8211531753014505,4882,65,53
7.846630623078496,4881,66,53
7.87093897458008,4880,67,53
7.882543325226335,4879,68,53
7.922545584509623,4878,69,53
7.9274148176939585,4877,70,53
7.953650761221343,4876,71,53
7.953691639604535,4875,72,53
7.961573759390818,4874,73,53
7.964594712945923,4874,72,54
7.977501526297635,4874,71,55
7.991978565757342,4873,72,55
8.079363980832238,4872,73,55
8.07970283145732,4872,72,56
8.097162866547855,4872,71,57
8.134786645947162,4872,70,58
8.13961365200354,4872,69,59
8.167119945376102,4872,68,60
8.17472658908128,4871,69,60
8.202178201130499,4871,68,61
8.21857600925223,4871,67,62
8.237371830373368,4871,66,63
8.243928164329857,4871,65,64
8.294393819938648,4870,66,64
8.306825839500776,4869,67,64
8.345277886791028,4868,68,64
8.366821138998143,4867,69,64
8.372496879427452,4866,70,64
8.373014438259064,4865,71,64
8.397465427037448,4864,72,64
8.484903119839755,4864,71,65
8.519668334897666,4863,72,65
8.52761873920177,4863,71,66
8.541920282867434,4863,70,67
8.550327145082756,4863,69,68
8.582360531213881,4863,68,69
8.601235987479104,4862,69,69
8.631274479331028,4861,70,69
8.634060073109113,4860,71,69
8.693356498951843,4859,72,69
8.748221812700054,4858,73,69
8.778623868790813,4857,74,69
8.780071266953565,4856,75,69
8.782530767351123,4855,76,69
8.78664871043276,4855,75,70
8.797885416801837,4854,76,70
8.850700306856542,4854,75,71
8.877121156988936,4854,74,72
8.900139651550719,4854,73,73
8.92290486335847,4853,74,73
8.927401436916146,4852,75,73
8.937913640197952,4851,76,73
8.953497291943636,4850,77,73
8.963667287277909,4850,76,74
8.964446268329906,4849,77,74
8.969947835655585,4848,78,74
9.01127604014347,4848,77,75
9.027124065064054,4847,78,75
9.078638993424715,4846,79,75
9.145314738101815,4845,80,75
9.19112765908418,4844,81,75
9.210537399689816,4843,82,75
9.210903753233296,4843,81,76
9.224097100361016,4842,82,76
9.285318424912175,4841,83,76
9.302288462251834,4841,82,77
9.306700840348517,4840,83,77
9.321306629028404,4840,82,78
9.331471827282659,4840,81,79
9.337889962173248,4840,80,80
9.34364536851059,4840,79,81
9.350318376538816,4840,78,82
